codice_parametro_arpa;categoria_parametro_arpa;codice_punto;data_misura;ora_misura;anno_monitoraggio;valore;valore_validato;gwbregcod;data
P00010;A;00425010001;2010-05-04;00:00:00;2010;3,61;3,61;GWB-S6;2010-05-04 00:00:00
P00010;A;00425010001;2010-05-04;08:00:00;2010;3,6;3,6;GWB-S6;2010-05-04 08:00:00
P00010;A;00425010001;2010-05-04;16:00:00;2010;3,57;3,57;GWB-S6;2010-05-04 16:00:00
P00010;A;00425010001;2010-05-05;00:00:00;2010;3,54;3,54;GWB-S6;2010-05-05 00:00:00
P00010;A;00425010001;2010-05-05;08:00:00;2010;3,53;3,53;GWB-S6;2010-05-05 08:00:00
P00010;A;00425010001;2010-05-05;16:00:00;2010;3,52;3,52;GWB-S6;2010-05-05 16:00:00
P00010;A;00425010001;2010-05-06;00:00:00;2010;3,49;3,49;GWB-S6;2010-05-06 00:00:00
P00010;A;00425010001;2010-05-06;08:00:00;2010;3,46;3,46;GWB-S6;2010-05-06 08:00:00
P00010;A;00425010001;2010-05-06;16:00:00;2010;3,45;3,45;GWB-S6;2010-05-06 16:00:00
P00010;A;00425010001;2010-05-07;00:00:00;2010;3,44;3,44;GWB-S6;2010-05-07 00:00:00
P00010;A;00425010001;2010-05-07;08:00:00;2010;3,44;3,44;GWB-S6;2010-05-07 08:00:00
P00010;A;00425010001;2010-05-07;16:00:00;2010;3,44;3,44;GWB-S6;2010-05-07 16:00:00
P00010;A;00425010001;2010-05-08;00:00:00;2010;3,45;3,45;GWB-S6;2010-05-08 00:00:00
P00010;A;00425010001;2010-05-08;08:00:00;2010;3,45;3,45;GWB-S6;2010-05-08 08:00:00
P00010;A;00425010001;2010-05-08;16:00:00;2010;3,46;3,46;GWB-S6;2010-05-08 16:00:00
P00010;A;00425010001;2010-05-09;00:00:00;2010;3,46;3,46;GWB-S6;2010-05-09 00:00:00
P00010;A;00425010001;2010-05-09;08:00:00;2010;3,47;3,47;GWB-S6;2010-05-09 08:00:00
P00010;A;00425010001;2010-05-09;16:00:00;2010;3,47;3,47;GWB-S6;2010-05-09 16:00:00
P00010;A;00425010001;2010-05-10;00:00:00;2010;3,47;3,47;GWB-S6;2010-05-10 00:00:00
P00010;A;00425010001;2010-05-10;08:00:00;2010;3,47;3,47;GWB-S6;2010-05-10 08:00:00
P00010;A;00425010001;2010-05-10;16:00:00;2010;3,48;3,48;GWB-S6;2010-05-10 16:00:00
P00010;A;00425010001;2010-05-11;00:00:00;2010;3,48;3,48;GWB-S6;2010-05-11 00:00:00
P00010;A;00425010001;2010-05-11;08:00:00;2010;3,49;3,49;GWB-S6;2010-05-11 08:00:00
P00010;A;00425010001;2010-05-11;16:00:00;2010;3,49;3,49;GWB-S6;2010-05-11 16:00:00
P00010;A;00425010001;2010-05-12;00:00:00;2010;3,49;3,49;GWB-S6;2010-05-12 00:00:00
P00010;A;00425010001;2010-05-12;08:00:00;2010;3,49;3,49;GWB-S6;2010-05-12 08:00:00
P00010;A;00425010001;2010-05-12;16:00:00;2010;3,49;3,49;GWB-S6;2010-05-12 16:00:00
P00010;A;00425010001;2010-05-13;00:00:00;2010;3,49;3,49;GWB-S6;2010-05-13 00:00:00
P00010;A;00425010001;2010-05-13;08:00:00;2010;3,49;3,49;GWB-S6;2010-05-13 08:00:00
P00010;A;00425010001;2010-05-13;16:00:00;2010;3,49;3,49;GWB-S6;2010-05-13 16:00:00
P00010;A;00425010001;2010-05-14;00:00:00;2010;3,49;3,49;GWB-S6;2010-05-14 00:00:00
P00010;A;00425010001;2010-05-14;08:00:00;2010;3,49;3,49;GWB-S6;2010-05-14 08:00:00
P00010;A;00425010001;2010-05-14;16:00:00;2010;3,5;3,5;GWB-S6;2010-05-14 16:00:00
P00010;A;00425010001;2010-05-15;00:00:00;2010;3,5;3,5;GWB-S6;2010-05-15 00:00:00
P00010;A;00425010001;2010-05-15;08:00:00;2010;3,49;3,49;GWB-S6;2010-05-15 08:00:00
P00010;A;00425010001;2010-05-15;16:00:00;2010;3,5;3,5;GWB-S6;2010-05-15 16:00:00
P00010;A;00425010001;2010-05-16;00:00:00;2010;3,5;3,5;GWB-S6;2010-05-16 00:00:00
P00010;A;00425010001;2010-05-16;08:00:00;2010;3,51;3,51;GWB-S6;2010-05-16 08:00:00
P00010;A;00425010001;2010-05-16;16:00:00;2010;3,51;3,51;GWB-S6;2010-05-16 16:00:00
P00010;A;00425010001;2010-05-17;00:00:00;2010;3,51;3,51;GWB-S6;2010-05-17 00:00:00
P00010;A;00425010001;2010-05-17;08:00:00;2010;3,52;3,52;GWB-S6;2010-05-17 08:00:00
P00010;A;00425010001;2010-05-17;16:00:00;2010;3,52;3,52;GWB-S6;2010-05-17 16:00:00
P00010;A;00425010001;2010-05-18;00:00:00;2010;3,53;3,53;GWB-S6;2010-05-18 00:00:00
P00010;A;00425010001;2010-05-18;08:00:00;2010;3,53;3,53;GWB-S6;2010-05-18 08:00:00
P00010;A;00425010001;2010-05-18;16:00:00;2010;3,53;3,53;GWB-S6;2010-05-18 16:00:00
P00010;A;00425010001;2010-05-19;00:00:00;2010;3,54;3,54;GWB-S6;2010-05-19 00:00:00
P00010;A;00425010001;2010-05-19;08:00:00;2010;3,54;3,54;GWB-S6;2010-05-19 08:00:00
P00010;A;00425010001;2010-05-19;16:00:00;2010;3,54;3,54;GWB-S6;2010-05-19 16:00:00
P00010;A;00425010001;2010-05-20;00:00:00;2010;3,55;3,55;GWB-S6;2010-05-20 00:00:00
P00010;A;00425010001;2010-05-20;08:00:00;2010;3,55;3,55;GWB-S6;2010-05-20 08:00:00
P00010;A;00425010001;2010-05-20;16:00:00;2010;3,55;3,55;GWB-S6;2010-05-20 16:00:00
P00010;A;00425010001;2010-05-21;00:00:00;2010;3,55;3,55;GWB-S6;2010-05-21 00:00:00
P00010;A;00425010001;2010-05-21;08:00:00;2010;3,56;3,56;GWB-S6;2010-05-21 08:00:00
P00010;A;00425010001;2010-05-21;16:00:00;2010;3,56;3,56;GWB-S6;2010-05-21 16:00:00
P00010;A;00425010001;2010-05-22;00:00:00;2010;3,56;3,56;GWB-S6;2010-05-22 00:00:00
P00010;A;00425010001;2010-05-22;08:00:00;2010;3,56;3,56;GWB-S6;2010-05-22 08:00:00
P00010;A;00425010001;2010-05-22;16:00:00;2010;3,56;3,56;GWB-S6;2010-05-22 16:00:00
P00010;A;00425010001;2010-05-23;00:00:00;2010;3,57;3,57;GWB-S6;2010-05-23 00:00:00
P00010;A;00425010001;2010-05-23;08:00:00;2010;3,57;3,57;GWB-S6;2010-05-23 08:00:00
P00010;A;00425010001;2010-05-23;16:00:00;2010;3,56;3,56;GWB-S6;2010-05-23 16:00:00
P00010;A;00425010001;2010-05-24;00:00:00;2010;3,56;3,56;GWB-S6;2010-05-24 00:00:00
P00010;A;00425010001;2010-05-24;08:00:00;2010;3,56;3,56;GWB-S6;2010-05-24 08:00:00
P00010;A;00425010001;2010-05-24;16:00:00;2010;3,56;3,56;GWB-S6;2010-05-24 16:00:00
P00010;A;00425010001;2010-05-25;00:00:00;2010;3,56;3,56;GWB-S6;2010-05-25 00:00:00
P00010;A;00425010001;2010-05-25;08:00:00;2010;3,56;3,56;GWB-S6;2010-05-25 08:00:00
P00010;A;00425010001;2010-05-25;16:00:00;2010;3,55;3,55;GWB-S6;2010-05-25 16:00:00
P00010;A;00425010001;2010-05-26;00:00:00;2010;3,55;3,55;GWB-S6;2010-05-26 00:00:00
P00010;A;00425010001;2010-05-26;08:00:00;2010;3,54;3,54;GWB-S6;2010-05-26 08:00:00
P00010;A;00425010001;2010-05-26;16:00:00;2010;3,54;3,54;GWB-S6;2010-05-26 16:00:00
P00010;A;00425010001;2010-05-27;00:00:00;2010;3,53;3,53;GWB-S6;2010-05-27 00:00:00
P00010;A;00425010001;2010-05-27;08:00:00;2010;3,53;3,53;GWB-S6;2010-05-27 08:00:00
P00010;A;00425010001;2010-05-27;16:00:00;2010;3,53;3,53;GWB-S6;2010-05-27 16:00:00
P00010;A;00425010001;2010-05-28;00:00:00;2010;3,53;3,53;GWB-S6;2010-05-28 00:00:00
P00010;A;00425010001;2010-05-28;08:00:00;2010;3,53;3,53;GWB-S6;2010-05-28 08:00:00
P00010;A;00425010001;2010-05-28;16:00:00;2010;3,52;3,52;GWB-S6;2010-05-28 16:00:00
P00010;A;00425010001;2010-05-29;00:00:00;2010;3,53;3,53;GWB-S6;2010-05-29 00:00:00
P00010;A;00425010001;2010-05-29;08:00:00;2010;3,52;3,52;GWB-S6;2010-05-29 08:00:00
P00010;A;00425010001;2010-05-29;16:00:00;2010;3,53;3,53;GWB-S6;2010-05-29 16:00:00
P00010;A;00425010001;2010-05-30;00:00:00;2010;3,53;3,53;GWB-S6;2010-05-30 00:00:00
P00010;A;00425010001;2010-05-30;08:00:00;2010;3,53;3,53;GWB-S6;2010-05-30 08:00:00
P00010;A;00425010001;2010-05-30;16:00:00;2010;3,53;3,53;GWB-S6;2010-05-30 16:00:00
P00010;A;00425010001;2010-05-31;00:00:00;2010;3,53;3,53;GWB-S6;2010-05-31 00:00:00
P00010;A;00425010001;2010-05-31;08:00:00;2010;3,53;3,53;GWB-S6;2010-05-31 08:00:00
P00010;A;00425010001;2010-05-31;16:00:00;2010;3,54;3,54;GWB-S6;2010-05-31 16:00:00
P00010;A;00425010001;2010-06-01;00:00:00;2010;3,55;3,55;GWB-S6;2010-06-01 00:00:00
P00010;A;00425010001;2010-06-01;08:00:00;2010;3,55;3,55;GWB-S6;2010-06-01 08:00:00
P00010;A;00425010001;2010-06-01;16:00:00;2010;3,58;3,58;GWB-S6;2010-06-01 16:00:00
P00010;A;00425010001;2010-06-02;00:00:00;2010;3,57;3,57;GWB-S6;2010-06-02 00:00:00
P00010;A;00425010001;2010-06-02;08:00:00;2010;3,57;3,57;GWB-S6;2010-06-02 08:00:00
P00010;A;00425010001;2010-06-02;16:00:00;2010;3,6;3,6;GWB-S6;2010-06-02 16:00:00
P00010;A;00425010001;2010-06-03;00:00:00;2010;3,58;3,58;GWB-S6;2010-06-03 00:00:00
P00010;A;00425010001;2010-06-03;08:00:00;2010;3,59;3,59;GWB-S6;2010-06-03 08:00:00
P00010;A;00425010001;2010-06-03;16:00:00;2010;3,6;3,6;GWB-S6;2010-06-03 16:00:00
P00010;A;00425010001;2010-06-04;00:00:00;2010;3,6;3,6;GWB-S6;2010-06-04 00:00:00
P00010;A;00425010001;2010-06-04;08:00:00;2010;3,6;3,6;GWB-S6;2010-06-04 08:00:00
P00010;A;00425010001;2010-06-04;16:00:00;2010;3,63;3,63;GWB-S6;2010-06-04 16:00:00
P00010;A;00425010001;2010-06-05;00:00:00;2010;3,62;3,62;GWB-S6;2010-06-05 00:00:00
P00010;A;00425010001;2010-06-05;08:00:00;2010;3,65;3,65;GWB-S6;2010-06-05 08:00:00
P00010;A;00425010001;2010-06-05;16:00:00;2010;3,65;3,65;GWB-S6;2010-06-05 16:00:00
P00010;A;00425010001;2010-06-06;00:00:00;2010;3,64;3,64;GWB-S6;2010-06-06 00:00:00
P00010;A;00425010001;2010-06-06;08:00:00;2010;3,63;3,63;GWB-S6;2010-06-06 08:00:00
P00010;A;00425010001;2010-06-06;16:00:00;2010;3,65;3,65;GWB-S6;2010-06-06 16:00:00
P00010;A;00425010001;2010-06-07;00:00:00;2010;3,63;3,63;GWB-S6;2010-06-07 00:00:00
P00010;A;00425010001;2010-06-07;08:00:00;2010;3,62;3,62;GWB-S6;2010-06-07 08:00:00
P00010;A;00425010001;2010-06-07;16:00:00;2010;3,62;3,62;GWB-S6;2010-06-07 16:00:00
P00010;A;00425010001;2010-06-08;00:00:00;2010;3,62;3,62;GWB-S6;2010-06-08 00:00:00
P00010;A;00425010001;2010-06-08;08:00:00;2010;3,63;3,63;GWB-S6;2010-06-08 08:00:00
P00010;A;00425010001;2010-06-08;16:00:00;2010;3,64;3,64;GWB-S6;2010-06-08 16:00:00
P00010;A;00425010001;2010-06-09;00:00:00;2010;3,62;3,62;GWB-S6;2010-06-09 00:00:00
P00010;A;00425010001;2010-06-09;08:00:00;2010;3,61;3,61;GWB-S6;2010-06-09 08:00:00
P00010;A;00425010001;2010-06-09;16:00:00;2010;3,65;3,65;GWB-S6;2010-06-09 16:00:00
P00010;A;00425010001;2010-06-10;00:00:00;2010;3,62;3,62;GWB-S6;2010-06-10 00:00:00
P00010;A;00425010001;2010-06-10;08:00:00;2010;4,02;4,02;GWB-S6;2010-06-10 08:00:00
P00010;A;00425010001;2010-06-10;16:00:00;2010;3,71;3,71;GWB-S6;2010-06-10 16:00:00
P00010;A;00425010001;2010-06-11;00:00:00;2010;3,65;3,65;GWB-S6;2010-06-11 00:00:00
P00010;A;00425010001;2010-06-11;08:00:00;2010;3,64;3,64;GWB-S6;2010-06-11 08:00:00
P00010;A;00425010001;2010-06-11;16:00:00;2010;3,66;3,66;GWB-S6;2010-06-11 16:00:00
P00010;A;00425010001;2010-06-12;00:00:00;2010;3,63;3,63;GWB-S6;2010-06-12 00:00:00
P00010;A;00425010001;2010-06-12;08:00:00;2010;3,66;3,66;GWB-S6;2010-06-12 08:00:00
P00010;A;00425010001;2010-06-12;16:00:00;2010;3,64;3,64;GWB-S6;2010-06-12 16:00:00
P00010;A;00425010001;2010-06-13;00:00:00;2010;3,63;3,63;GWB-S6;2010-06-13 00:00:00
P00010;A;00425010001;2010-06-13;08:00:00;2010;3,62;3,62;GWB-S6;2010-06-13 08:00:00
P00010;A;00425010001;2010-06-13;16:00:00;2010;3,62;3,62;GWB-S6;2010-06-13 16:00:00
P00010;A;00425010001;2010-06-14;00:00:00;2010;3,62;3,62;GWB-S6;2010-06-14 00:00:00
P00010;A;00425010001;2010-06-14;08:00:00;2010;3,61;3,61;GWB-S6;2010-06-14 08:00:00
P00010;A;00425010001;2010-06-14;16:00:00;2010;3,61;3,61;GWB-S6;2010-06-14 16:00:00
P00010;A;00425010001;2010-06-15;00:00:00;2010;3,61;3,61;GWB-S6;2010-06-15 00:00:00
P00010;A;00425010001;2010-06-15;08:00:00;2010;3,61;3,61;GWB-S6;2010-06-15 08:00:00
P00010;A;00425010001;2010-06-15;16:00:00;2010;3,6;3,6;GWB-S6;2010-06-15 16:00:00
P00010;A;00425010001;2010-06-16;00:00:00;2010;3,56;3,56;GWB-S6;2010-06-16 00:00:00
P00010;A;00425010001;2010-06-16;08:00:00;2010;3,44;3,44;GWB-S6;2010-06-16 08:00:00
P00010;A;00425010001;2010-06-16;16:00:00;2010;3,33;3,33;GWB-S6;2010-06-16 16:00:00
P00010;A;00425010001;2010-06-17;00:00:00;2010;3,27;3,27;GWB-S6;2010-06-17 00:00:00
P00010;A;00425010001;2010-06-17;08:00:00;2010;3,24;3,24;GWB-S6;2010-06-17 08:00:00
P00010;A;00425010001;2010-06-17;16:00:00;2010;3,23;3,23;GWB-S6;2010-06-17 16:00:00
P00010;A;00425010001;2010-06-18;00:00:00;2010;3,22;3,22;GWB-S6;2010-06-18 00:00:00
P00010;A;00425010001;2010-06-18;08:00:00;2010;3,22;3,22;GWB-S6;2010-06-18 08:00:00
P00010;A;00425010001;2010-06-18;16:00:00;2010;3,22;3,22;GWB-S6;2010-06-18 16:00:00
P00010;A;00425010001;2010-06-19;00:00:00;2010;3,22;3,22;GWB-S6;2010-06-19 00:00:00
P00010;A;00425010001;2010-06-19;08:00:00;2010;3,22;3,22;GWB-S6;2010-06-19 08:00:00
P00010;A;00425010001;2010-06-19;16:00:00;2010;3,23;3,23;GWB-S6;2010-06-19 16:00:00
P00010;A;00425010001;2010-06-20;00:00:00;2010;3,22;3,22;GWB-S6;2010-06-20 00:00:00
P00010;A;00425010001;2010-06-20;08:00:00;2010;3,22;3,22;GWB-S6;2010-06-20 08:00:00
P00010;A;00425010001;2010-06-20;16:00:00;2010;3,22;3,22;GWB-S6;2010-06-20 16:00:00
P00010;A;00425010001;2010-06-21;00:00:00;2010;3,22;3,22;GWB-S6;2010-06-21 00:00:00
P00010;A;00425010001;2010-06-21;08:00:00;2010;3,22;3,22;GWB-S6;2010-06-21 08:00:00
P00010;A;00425010001;2010-06-21;16:00:00;2010;3,23;3,23;GWB-S6;2010-06-21 16:00:00
P00010;A;00425010001;2010-06-22;00:00:00;2010;3,23;3,23;GWB-S6;2010-06-22 00:00:00
P00010;A;00425010001;2010-06-22;08:00:00;2010;3,24;3,24;GWB-S6;2010-06-22 08:00:00
P00010;A;00425010001;2010-06-22;16:00:00;2010;3,24;3,24;GWB-S6;2010-06-22 16:00:00
P00010;A;00425010001;2010-06-23;00:00:00;2010;3,25;3,25;GWB-S6;2010-06-23 00:00:00
P00010;A;00425010001;2010-06-23;08:00:00;2010;3,26;3,26;GWB-S6;2010-06-23 08:00:00
P00010;A;00425010001;2010-06-23;16:00:00;2010;3,26;3,26;GWB-S6;2010-06-23 16:00:00
P00010;A;00425010001;2010-06-24;00:00:00;2010;3,27;3,27;GWB-S6;2010-06-24 00:00:00
P00010;A;00425010001;2010-06-24;08:00:00;2010;3,28;3,28;GWB-S6;2010-06-24 08:00:00
P00010;A;00425010001;2010-06-24;16:00:00;2010;3,28;3,28;GWB-S6;2010-06-24 16:00:00
P00010;A;00425010001;2010-06-25;00:00:00;2010;3,28;3,28;GWB-S6;2010-06-25 00:00:00
P00010;A;00425010001;2010-06-25;08:00:00;2010;3,29;3,29;GWB-S6;2010-06-25 08:00:00
P00010;A;00425010001;2010-06-25;16:00:00;2010;3,29;3,29;GWB-S6;2010-06-25 16:00:00
P00010;A;00425010001;2010-06-26;00:00:00;2010;3,3;3,3;GWB-S6;2010-06-26 00:00:00
P00010;A;00425010001;2010-06-26;08:00:00;2010;3,31;3,31;GWB-S6;2010-06-26 08:00:00
P00010;A;00425010001;2010-06-26;16:00:00;2010;3,31;3,31;GWB-S6;2010-06-26 16:00:00
P00010;A;00425010001;2010-06-27;00:00:00;2010;3,32;3,32;GWB-S6;2010-06-27 00:00:00
P00010;A;00425010001;2010-06-27;08:00:00;2010;3,33;3,33;GWB-S6;2010-06-27 08:00:00
P00010;A;00425010001;2010-06-27;16:00:00;2010;3,33;3,33;GWB-S6;2010-06-27 16:00:00
P00010;A;00425010001;2010-06-28;00:00:00;2010;3,34;3,34;GWB-S6;2010-06-28 00:00:00
P00010;A;00425010001;2010-06-28;08:00:00;2010;3,34;3,34;GWB-S6;2010-06-28 08:00:00
P00010;A;00425010001;2010-06-28;16:00:00;2010;3,35;3,35;GWB-S6;2010-06-28 16:00:00
P00010;A;00425010001;2010-06-29;00:00:00;2010;3,36;3,36;GWB-S6;2010-06-29 00:00:00
P00010;A;00425010001;2010-06-29;08:00:00;2010;3,36;3,36;GWB-S6;2010-06-29 08:00:00
P00010;A;00425010001;2010-06-29;16:00:00;2010;3,36;3,36;GWB-S6;2010-06-29 16:00:00
P00010;A;00425010001;2010-06-30;00:00:00;2010;3,35;3,35;GWB-S6;2010-06-30 00:00:00
P00010;A;00425010001;2010-06-30;08:00:00;2010;3,34;3,34;GWB-S6;2010-06-30 08:00:00
P00010;A;00425010001;2010-06-30;16:00:00;2010;3,34;3,34;GWB-S6;2010-06-30 16:00:00
P00010;A;00425010001;2010-07-01;00:00:00;2010;3,35;3,35;GWB-S6;2010-07-01 00:00:00
P00010;A;00425010001;2010-07-01;08:00:00;2010;3,35;3,35;GWB-S6;2010-07-01 08:00:00
P00010;A;00425010001;2010-07-01;16:00:00;2010;3,36;3,36;GWB-S6;2010-07-01 16:00:00
P00010;A;00425010001;2010-07-02;00:00:00;2010;3,36;3,36;GWB-S6;2010-07-02 00:00:00
P00010;A;00425010001;2010-07-02;08:00:00;2010;3,36;3,36;GWB-S6;2010-07-02 08:00:00
P00010;A;00425010001;2010-07-02;16:00:00;2010;3,37;3,37;GWB-S6;2010-07-02 16:00:00
P00010;A;00425010001;2010-07-03;00:00:00;2010;3,38;3,38;GWB-S6;2010-07-03 00:00:00
P00010;A;00425010001;2010-07-03;08:00:00;2010;3,38;3,38;GWB-S6;2010-07-03 08:00:00
P00010;A;00425010001;2010-07-03;16:00:00;2010;3,39;3,39;GWB-S6;2010-07-03 16:00:00
P00010;A;00425010001;2010-07-04;00:00:00;2010;3,39;3,39;GWB-S6;2010-07-04 00:00:00
P00010;A;00425010001;2010-07-04;08:00:00;2010;3,4;3,4;GWB-S6;2010-07-04 08:00:00
P00010;A;00425010001;2010-07-04;16:00:00;2010;3,41;3,41;GWB-S6;2010-07-04 16:00:00
P00010;A;00425010001;2010-07-05;00:00:00;2010;3,41;3,41;GWB-S6;2010-07-05 00:00:00
P00010;A;00425010001;2010-07-05;08:00:00;2010;3,42;3,42;GWB-S6;2010-07-05 08:00:00
P00010;A;00425010001;2010-07-05;16:00:00;2010;3,43;3,43;GWB-S6;2010-07-05 16:00:00
P00010;A;00425010001;2010-07-06;00:00:00;2010;3,44;3,44;GWB-S6;2010-07-06 00:00:00
P00010;A;00425010001;2010-07-06;08:00:00;2010;3,44;3,44;GWB-S6;2010-07-06 08:00:00
P00010;A;00425010001;2010-07-06;16:00:00;2010;3,45;3,45;GWB-S6;2010-07-06 16:00:00
P00010;A;00425010001;2010-07-07;00:00:00;2010;3,46;3,46;GWB-S6;2010-07-07 00:00:00
P00010;A;00425010001;2010-07-07;08:00:00;2010;3,47;3,47;GWB-S6;2010-07-07 08:00:00
P00010;A;00425010001;2010-07-07;16:00:00;2010;3,51;3,51;GWB-S6;2010-07-07 16:00:00
P00010;A;00425010001;2010-07-08;00:00:00;2010;3,5;3,5;GWB-S6;2010-07-08 00:00:00
P00010;A;00425010001;2010-07-08;08:00:00;2010;3,51;3,51;GWB-S6;2010-07-08 08:00:00
P00010;A;00425010001;2010-07-08;16:00:00;2010;3,58;3,58;GWB-S6;2010-07-08 16:00:00
P00010;A;00425010001;2010-07-09;00:00:00;2010;3,53;3,53;GWB-S6;2010-07-09 00:00:00
P00010;A;00425010001;2010-07-09;08:00:00;2010;3,93;3,93;GWB-S6;2010-07-09 08:00:00
P00010;A;00425010001;2010-07-09;16:00:00;2010;3,76;3,76;GWB-S6;2010-07-09 16:00:00
P00010;A;00425010001;2010-07-10;00:00:00;2010;3,63;3,63;GWB-S6;2010-07-10 00:00:00
P00010;A;00425010001;2010-07-10;08:00:00;2010;3,95;3,95;GWB-S6;2010-07-10 08:00:00
P00010;A;00425010001;2010-07-10;16:00:00;2010;3,65;3,65;GWB-S6;2010-07-10 16:00:00
P00010;A;00425010001;2010-07-11;00:00:00;2010;3,63;3,63;GWB-S6;2010-07-11 00:00:00
P00010;A;00425010001;2010-07-11;08:00:00;2010;3,61;3,61;GWB-S6;2010-07-11 08:00:00
P00010;A;00425010001;2010-07-11;16:00:00;2010;3,61;3,61;GWB-S6;2010-07-11 16:00:00
P00010;A;00425010001;2010-07-12;00:00:00;2010;3,6;3,6;GWB-S6;2010-07-12 00:00:00
P00010;A;00425010001;2010-07-12;08:00:00;2010;3,62;3,62;GWB-S6;2010-07-12 08:00:00
P00010;A;00425010001;2010-07-12;16:00:00;2010;3,67;3,67;GWB-S6;2010-07-12 16:00:00
P00010;A;00425010001;2010-07-13;00:00:00;2010;3,62;3,62;GWB-S6;2010-07-13 00:00:00
P00010;A;00425010001;2010-07-13;08:00:00;2010;4,04;4,04;GWB-S6;2010-07-13 08:00:00
P00010;A;00425010001;2010-07-13;16:00:00;2010;4,06;4,06;GWB-S6;2010-07-13 16:00:00
P00010;A;00425010001;2010-07-14;00:00:00;2010;3,77;3,77;GWB-S6;2010-07-14 00:00:00
P00010;A;00425010001;2010-07-14;08:00:00;2010;3,77;3,77;GWB-S6;2010-07-14 08:00:00
P00010;A;00425010001;2010-07-14;16:00:00;2010;4,15;4,15;GWB-S6;2010-07-14 16:00:00
P00010;A;00425010001;2010-07-15;00:00:00;2010;3,76;3,76;GWB-S6;2010-07-15 00:00:00
P00010;A;00425010001;2010-07-15;08:00:00;2010;3,79;3,79;GWB-S6;2010-07-15 08:00:00
P00010;A;00425010001;2010-07-15;16:00:00;2010;3,79;3,79;GWB-S6;2010-07-15 16:00:00
P00010;A;00425010001;2010-07-16;00:00:00;2010;3,81;3,81;GWB-S6;2010-07-16 00:00:00
P00010;A;00425010001;2010-07-16;08:00:00;2010;4,24;4,24;GWB-S6;2010-07-16 08:00:00
P00010;A;00425010001;2010-07-16;16:00:00;2010;4,51;4,51;GWB-S6;2010-07-16 16:00:00
P00010;A;00425010001;2010-07-17;00:00:00;2010;3,89;3,89;GWB-S6;2010-07-17 00:00:00
P00010;A;00425010001;2010-07-17;08:00:00;2010;4,26;4,26;GWB-S6;2010-07-17 08:00:00
P00010;A;00425010001;2010-07-17;16:00:00;2010;4,47;4,47;GWB-S6;2010-07-17 16:00:00
P00010;A;00425010001;2010-07-18;00:00:00;2010;3,91;3,91;GWB-S6;2010-07-18 00:00:00
P00010;A;00425010001;2010-07-18;08:00:00;2010;3,89;3,89;GWB-S6;2010-07-18 08:00:00
P00010;A;00425010001;2010-07-18;16:00:00;2010;3,86;3,86;GWB-S6;2010-07-18 16:00:00
P00010;A;00425010001;2010-07-19;00:00:00;2010;3,84;3,84;GWB-S6;2010-07-19 00:00:00
P00010;A;00425010001;2010-07-19;08:00:00;2010;4,33;4,33;GWB-S6;2010-07-19 08:00:00
P00010;A;00425010001;2010-07-19;16:00:00;2010;4,09;4,09;GWB-S6;2010-07-19 16:00:00
P00010;A;00425010001;2010-07-20;00:00:00;2010;3,92;3,92;GWB-S6;2010-07-20 00:00:00
P00010;A;00425010001;2010-07-20;08:00:00;2010;3,89;3,89;GWB-S6;2010-07-20 08:00:00
P00010;A;00425010001;2010-07-20;16:00:00;2010;4,33;4,33;GWB-S6;2010-07-20 16:00:00
P00010;A;00425010001;2010-07-21;00:00:00;2010;4,05;4,05;GWB-S6;2010-07-21 00:00:00
P00010;A;00425010001;2010-07-21;08:00:00;2010;4,5;4,5;GWB-S6;2010-07-21 08:00:00
P00010;A;00425010001;2010-07-21;16:00:00;2010;4,04;4,04;GWB-S6;2010-07-21 16:00:00
P00010;A;00425010001;2010-07-22;00:00:00;2010;3,97;3,97;GWB-S6;2010-07-22 00:00:00
P00010;A;00425010001;2010-07-22;08:00:00;2010;4,45;4,45;GWB-S6;2010-07-22 08:00:00
P00010;A;00425010001;2010-07-22;16:00:00;2010;4,06;4,06;GWB-S6;2010-07-22 16:00:00
P00010;A;00425010001;2010-07-23;00:00:00;2010;3,98;3,98;GWB-S6;2010-07-23 00:00:00
P00010;A;00425010001;2010-07-23;08:00:00;2010;4,01;4,01;GWB-S6;2010-07-23 08:00:00
P00010;A;00425010001;2010-07-23;16:00:00;2010;4;4;GWB-S6;2010-07-23 16:00:00
P00010;A;00425010001;2010-07-24;00:00:00;2010;3,97;3,97;GWB-S6;2010-07-24 00:00:00
P00010;A;00425010001;2010-07-24;08:00:00;2010;3,96;3,96;GWB-S6;2010-07-24 08:00:00
P00010;A;00425010001;2010-07-24;16:00:00;2010;4;4;GWB-S6;2010-07-24 16:00:00
P00010;A;00425010001;2010-07-25;00:00:00;2010;3,96;3,96;GWB-S6;2010-07-25 00:00:00
P00010;A;00425010001;2010-07-25;08:00:00;2010;3,99;3,99;GWB-S6;2010-07-25 08:00:00
P00010;A;00425010001;2010-07-25;16:00:00;2010;3,99;3,99;GWB-S6;2010-07-25 16:00:00
P00010;A;00425010001;2010-07-26;00:00:00;2010;3,96;3,96;GWB-S6;2010-07-26 00:00:00
P00010;A;00425010001;2010-07-26;08:00:00;2010;3,99;3,99;GWB-S6;2010-07-26 08:00:00
P00010;A;00425010001;2010-07-26;16:00:00;2010;3,99;3,99;GWB-S6;2010-07-26 16:00:00
P00010;A;00425010001;2010-07-27;00:00:00;2010;3,99;3,99;GWB-S6;2010-07-27 00:00:00
