codice_parametro_arpa;categoria_parametro_arpa;codice_punto;data_misura;ora_misura;anno_monitoraggio;valore;valore_validato;gwbregcod;data
P00010;A;00417910001;2013-12-08;00:00:00;2013;4,64;4,64;GWB-S6;2013-12-08 00:00:00
P00010;A;00417910001;2013-12-08;08:00:00;2013;4,64;4,64;GWB-S6;2013-12-08 08:00:00
P00010;A;00417910001;2013-12-08;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-08 16:00:00
P00010;A;00417910001;2013-12-09;00:00:00;2013;4,64;4,64;GWB-S6;2013-12-09 00:00:00
P00010;A;00417910001;2013-12-09;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-09 08:00:00
P00010;A;00417910001;2013-12-09;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-09 16:00:00
P00010;A;00417910001;2013-12-10;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-10 00:00:00
P00010;A;00417910001;2013-12-10;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-10 08:00:00
P00010;A;00417910001;2013-12-10;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-10 16:00:00
P00010;A;00417910001;2013-12-11;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-11 00:00:00
P00010;A;00417910001;2013-12-11;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-11 08:00:00
P00010;A;00417910001;2013-12-11;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-11 16:00:00
P00010;A;00417910001;2013-12-12;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-12 00:00:00
P00010;A;00417910001;2013-12-12;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-12 08:00:00
P00010;A;00417910001;2013-12-12;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-12 16:00:00
P00010;A;00417910001;2013-12-13;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-13 00:00:00
P00010;A;00417910001;2013-12-13;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-13 08:00:00
P00010;A;00417910001;2013-12-13;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-13 16:00:00
P00010;A;00417910001;2013-12-14;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-14 00:00:00
P00010;A;00417910001;2013-12-14;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-14 08:00:00
P00010;A;00417910001;2013-12-14;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-14 16:00:00
P00010;A;00417910001;2013-12-15;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-15 00:00:00
P00010;A;00417910001;2013-12-15;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-15 08:00:00
P00010;A;00417910001;2013-12-15;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-15 16:00:00
P00010;A;00417910001;2013-12-16;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-16 00:00:00
P00010;A;00417910001;2013-12-16;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-16 08:00:00
P00010;A;00417910001;2013-12-16;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-16 16:00:00
P00010;A;00417910001;2013-12-17;00:00:00;2013;4,62;4,62;GWB-S6;2013-12-17 00:00:00
P00010;A;00417910001;2013-12-17;08:00:00;2013;4,63;4,63;GWB-S6;2013-12-17 08:00:00
P00010;A;00417910001;2013-12-17;16:00:00;2013;4,63;4,63;GWB-S6;2013-12-17 16:00:00
P00010;A;00417910001;2013-12-18;00:00:00;2013;4,63;4,63;GWB-S6;2013-12-18 00:00:00
P00010;A;00417910001;2013-12-18;08:00:00;2013;4,62;4,62;GWB-S6;2013-12-18 08:00:00
P00010;A;00417910001;2013-12-18;16:00:00;2013;4,62;4,62;GWB-S6;2013-12-18 16:00:00
P00010;A;00417910001;2013-12-19;00:00:00;2013;4,62;4,62;GWB-S6;2013-12-19 00:00:00
P00010;A;00417910001;2013-12-19;08:00:00;2013;4,62;4,62;GWB-S6;2013-12-19 08:00:00
P00010;A;00417910001;2013-12-19;16:00:00;2013;4,62;4,62;GWB-S6;2013-12-19 16:00:00
P00010;A;00417910001;2013-12-20;00:00:00;2013;4,62;4,62;GWB-S6;2013-12-20 00:00:00
P00010;A;00417910001;2013-12-20;08:00:00;2013;4,62;4,62;GWB-S6;2013-12-20 08:00:00
P00010;A;00417910001;2013-12-20;16:00:00;2013;4,62;4,62;GWB-S6;2013-12-20 16:00:00
P00010;A;00417910001;2013-12-21;00:00:00;2013;4,62;4,62;GWB-S6;2013-12-21 00:00:00
P00010;A;00417910001;2013-12-21;08:00:00;2013;4,62;4,62;GWB-S6;2013-12-21 08:00:00
P00010;A;00417910001;2013-12-21;16:00:00;2013;4,62;4,62;GWB-S6;2013-12-21 16:00:00
P00010;A;00417910001;2013-12-22;00:00:00;2013;4,62;4,62;GWB-S6;2013-12-22 00:00:00
P00010;A;00417910001;2013-12-22;08:00:00;2013;4,62;4,62;GWB-S6;2013-12-22 08:00:00
P00010;A;00417910001;2013-12-22;16:00:00;2013;4,62;4,62;GWB-S6;2013-12-22 16:00:00
P00010;A;00417910001;2013-12-23;00:00:00;2013;4,62;4,62;GWB-S6;2013-12-23 00:00:00
P00010;A;00417910001;2013-12-23;08:00:00;2013;4,62;4,62;GWB-S6;2013-12-23 08:00:00
P00010;A;00417910001;2013-12-23;16:00:00;2013;4,61;4,61;GWB-S6;2013-12-23 16:00:00
P00010;A;00417910001;2013-12-24;00:00:00;2013;4,61;4,61;GWB-S6;2013-12-24 00:00:00
P00010;A;00417910001;2013-12-24;08:00:00;2013;4,61;4,61;GWB-S6;2013-12-24 08:00:00
P00010;A;00417910001;2013-12-24;16:00:00;2013;4,61;4,61;GWB-S6;2013-12-24 16:00:00
P00010;A;00417910001;2013-12-25;00:00:00;2013;4,61;4,61;GWB-S6;2013-12-25 00:00:00
P00010;A;00417910001;2013-12-25;08:00:00;2013;4,61;4,61;GWB-S6;2013-12-25 08:00:00
P00010;A;00417910001;2013-12-25;16:00:00;2013;4,61;4,61;GWB-S6;2013-12-25 16:00:00
P00010;A;00417910001;2013-12-26;00:00:00;2013;4,61;4,61;GWB-S6;2013-12-26 00:00:00
P00010;A;00417910001;2013-12-26;08:00:00;2013;4,6;4,6;GWB-S6;2013-12-26 08:00:00
P00010;A;00417910001;2013-12-26;16:00:00;2013;4,58;4,58;GWB-S6;2013-12-26 16:00:00
P00010;A;00417910001;2013-12-27;00:00:00;2013;4,56;4,56;GWB-S6;2013-12-27 00:00:00
P00010;A;00417910001;2013-12-27;08:00:00;2013;4,55;4,55;GWB-S6;2013-12-27 08:00:00
P00010;A;00417910001;2013-12-27;16:00:00;2013;4,54;4,54;GWB-S6;2013-12-27 16:00:00
P00010;A;00417910001;2013-12-28;00:00:00;2013;4,53;4,53;GWB-S6;2013-12-28 00:00:00
P00010;A;00417910001;2013-12-28;08:00:00;2013;4,53;4,53;GWB-S6;2013-12-28 08:00:00
P00010;A;00417910001;2013-12-28;16:00:00;2013;4,52;4,52;GWB-S6;2013-12-28 16:00:00
P00010;A;00417910001;2013-12-29;00:00:00;2013;4,52;4,52;GWB-S6;2013-12-29 00:00:00
P00010;A;00417910001;2013-12-29;08:00:00;2013;4,51;4,51;GWB-S6;2013-12-29 08:00:00
P00010;A;00417910001;2013-12-29;16:00:00;2013;4,51;4,51;GWB-S6;2013-12-29 16:00:00
P00010;A;00417910001;2013-12-30;00:00:00;2013;4,5;4,5;GWB-S6;2013-12-30 00:00:00
P00010;A;00417910001;2013-12-30;08:00:00;2013;4,5;4,5;GWB-S6;2013-12-30 08:00:00
P00010;A;00417910001;2013-12-30;16:00:00;2013;4,5;4,5;GWB-S6;2013-12-30 16:00:00
P00010;A;00417910001;2013-12-31;00:00:00;2013;4,49;4,49;GWB-S6;2013-12-31 00:00:00
P00010;A;00417910001;2013-12-31;08:00:00;2013;4,49;4,49;GWB-S6;2013-12-31 08:00:00
P00010;A;00417910001;2013-12-31;16:00:00;2013;4,48;4,48;GWB-S6;2013-12-31 16:00:00
P00010;A;00417910001;2014-01-01;00:00:00;2014;4,48;4,48;GWB-S6;2014-01-01 00:00:00
P00010;A;00417910001;2014-01-01;04:00:00;2014;4,47;4,47;GWB-S6;2014-01-01 04:00:00
P00010;A;00417910001;2014-01-01;08:00:00;2014;4,47;4,47;GWB-S6;2014-01-01 08:00:00
P00010;A;00417910001;2014-01-01;16:00:00;2014;4,47;4,47;GWB-S6;2014-01-01 16:00:00
P00010;A;00417910001;2014-01-02;00:00:00;2014;4,46;4,46;GWB-S6;2014-01-02 00:00:00
P00010;A;00417910001;2014-01-02;04:00:00;2014;4,46;4,46;GWB-S6;2014-01-02 04:00:00
P00010;A;00417910001;2014-01-02;08:00:00;2014;4,46;4,46;GWB-S6;2014-01-02 08:00:00
P00010;A;00417910001;2014-01-02;12:00:00;2014;4,46;4,46;GWB-S6;2014-01-02 12:00:00
P00010;A;00417910001;2014-01-02;16:00:00;2014;4,46;4,46;GWB-S6;2014-01-02 16:00:00
P00010;A;00417910001;2014-01-03;00:00:00;2014;4,45;4,45;GWB-S6;2014-01-03 00:00:00
P00010;A;00417910001;2014-01-03;04:00:00;2014;4,44;4,44;GWB-S6;2014-01-03 04:00:00
P00010;A;00417910001;2014-01-03;08:00:00;2014;4,45;4,45;GWB-S6;2014-01-03 08:00:00
P00010;A;00417910001;2014-01-03;12:00:00;2014;4,45;4,45;GWB-S6;2014-01-03 12:00:00
P00010;A;00417910001;2014-01-03;16:00:00;2014;4,44;4,44;GWB-S6;2014-01-03 16:00:00
P00010;A;00417910001;2014-01-04;00:00:00;2014;4,44;4,44;GWB-S6;2014-01-04 00:00:00
P00010;A;00417910001;2014-01-04;04:00:00;2014;4,43;4,43;GWB-S6;2014-01-04 04:00:00
P00010;A;00417910001;2014-01-04;08:00:00;2014;4,44;4,44;GWB-S6;2014-01-04 08:00:00
P00010;A;00417910001;2014-01-04;12:00:00;2014;4,44;4,44;GWB-S6;2014-01-04 12:00:00
P00010;A;00417910001;2014-01-04;16:00:00;2014;4,43;4,43;GWB-S6;2014-01-04 16:00:00
P00010;A;00417910001;2014-01-05;00:00:00;2014;4,43;4,43;GWB-S6;2014-01-05 00:00:00
P00010;A;00417910001;2014-01-05;04:00:00;2014;4,42;4,42;GWB-S6;2014-01-05 04:00:00
P00010;A;00417910001;2014-01-05;08:00:00;2014;4,42;4,42;GWB-S6;2014-01-05 08:00:00
P00010;A;00417910001;2014-01-05;12:00:00;2014;4,43;4,43;GWB-S6;2014-01-05 12:00:00
P00010;A;00417910001;2014-01-05;16:00:00;2014;4,42;4,42;GWB-S6;2014-01-05 16:00:00
P00010;A;00417910001;2014-01-06;00:00:00;2014;4,42;4,42;GWB-S6;2014-01-06 00:00:00
P00010;A;00417910001;2014-01-06;04:00:00;2014;4,41;4,41;GWB-S6;2014-01-06 04:00:00
P00010;A;00417910001;2014-01-06;08:00:00;2014;4,42;4,42;GWB-S6;2014-01-06 08:00:00
P00010;A;00417910001;2014-01-06;12:00:00;2014;4,42;4,42;GWB-S6;2014-01-06 12:00:00
P00010;A;00417910001;2014-01-06;16:00:00;2014;4,41;4,41;GWB-S6;2014-01-06 16:00:00
P00010;A;00417910001;2014-01-07;00:00:00;2014;4,41;4,41;GWB-S6;2014-01-07 00:00:00
P00010;A;00417910001;2014-01-07;04:00:00;2014;4,4;4,4;GWB-S6;2014-01-07 04:00:00
P00010;A;00417910001;2014-01-07;08:00:00;2014;4,41;4,41;GWB-S6;2014-01-07 08:00:00
P00010;A;00417910001;2014-01-07;12:00:00;2014;4,41;4,41;GWB-S6;2014-01-07 12:00:00
P00010;A;00417910001;2014-01-07;16:00:00;2014;4,4;4,4;GWB-S6;2014-01-07 16:00:00
P00010;A;00417910001;2014-01-08;00:00:00;2014;4,4;4,4;GWB-S6;2014-01-08 00:00:00
P00010;A;00417910001;2014-01-08;04:00:00;2014;4,39;4,39;GWB-S6;2014-01-08 04:00:00
P00010;A;00417910001;2014-01-08;08:00:00;2014;4,4;4,4;GWB-S6;2014-01-08 08:00:00
P00010;A;00417910001;2014-01-08;12:00:00;2014;4,4;4,4;GWB-S6;2014-01-08 12:00:00
P00010;A;00417910001;2014-01-08;16:00:00;2014;4,39;4,39;GWB-S6;2014-01-08 16:00:00
P00010;A;00417910001;2014-01-09;00:00:00;2014;4,39;4,39;GWB-S6;2014-01-09 00:00:00
P00010;A;00417910001;2014-01-09;04:00:00;2014;4,38;4,38;GWB-S6;2014-01-09 04:00:00
P00010;A;00417910001;2014-01-09;08:00:00;2014;4,39;4,39;GWB-S6;2014-01-09 08:00:00
P00010;A;00417910001;2014-01-09;12:00:00;2014;4,39;4,39;GWB-S6;2014-01-09 12:00:00
P00010;A;00417910001;2014-01-09;16:00:00;2014;4,38;4,38;GWB-S6;2014-01-09 16:00:00
P00010;A;00417910001;2014-01-10;00:00:00;2014;4,38;4,38;GWB-S6;2014-01-10 00:00:00
P00010;A;00417910001;2014-01-10;04:00:00;2014;4,38;4,38;GWB-S6;2014-01-10 04:00:00
P00010;A;00417910001;2014-01-10;08:00:00;2014;4,38;4,38;GWB-S6;2014-01-10 08:00:00
P00010;A;00417910001;2014-01-10;12:00:00;2014;4,38;4,38;GWB-S6;2014-01-10 12:00:00
P00010;A;00417910001;2014-01-10;16:00:00;2014;4,38;4,38;GWB-S6;2014-01-10 16:00:00
P00010;A;00417910001;2014-01-11;00:00:00;2014;4,37;4,37;GWB-S6;2014-01-11 00:00:00
P00010;A;00417910001;2014-01-11;04:00:00;2014;4,37;4,37;GWB-S6;2014-01-11 04:00:00
P00010;A;00417910001;2014-01-11;08:00:00;2014;4,37;4,37;GWB-S6;2014-01-11 08:00:00
P00010;A;00417910001;2014-01-11;12:00:00;2014;4,37;4,37;GWB-S6;2014-01-11 12:00:00
P00010;A;00417910001;2014-01-11;16:00:00;2014;4,37;4,37;GWB-S6;2014-01-11 16:00:00
P00010;A;00417910001;2014-01-12;00:00:00;2014;4,37;4,37;GWB-S6;2014-01-12 00:00:00
P00010;A;00417910001;2014-01-12;04:00:00;2014;4,36;4,36;GWB-S6;2014-01-12 04:00:00
P00010;A;00417910001;2014-01-12;08:00:00;2014;4,36;4,36;GWB-S6;2014-01-12 08:00:00
P00010;A;00417910001;2014-01-12;12:00:00;2014;4,37;4,37;GWB-S6;2014-01-12 12:00:00
P00010;A;00417910001;2014-01-12;16:00:00;2014;4,36;4,36;GWB-S6;2014-01-12 16:00:00
P00010;A;00417910001;2014-01-13;00:00:00;2014;4,36;4,36;GWB-S6;2014-01-13 00:00:00
P00010;A;00417910001;2014-01-13;04:00:00;2014;4,35;4,35;GWB-S6;2014-01-13 04:00:00
P00010;A;00417910001;2014-01-13;08:00:00;2014;4,36;4,36;GWB-S6;2014-01-13 08:00:00
P00010;A;00417910001;2014-01-13;12:00:00;2014;4,36;4,36;GWB-S6;2014-01-13 12:00:00
P00010;A;00417910001;2014-01-13;16:00:00;2014;4,35;4,35;GWB-S6;2014-01-13 16:00:00
P00010;A;00417910001;2014-01-14;00:00:00;2014;4,35;4,35;GWB-S6;2014-01-14 00:00:00
P00010;A;00417910001;2014-01-14;04:00:00;2014;4,34;4,34;GWB-S6;2014-01-14 04:00:00
P00010;A;00417910001;2014-01-14;08:00:00;2014;4,34;4,34;GWB-S6;2014-01-14 08:00:00
P00010;A;00417910001;2014-01-14;12:00:00;2014;4,35;4,35;GWB-S6;2014-01-14 12:00:00
P00010;A;00417910001;2014-01-14;16:00:00;2014;4,34;4,34;GWB-S6;2014-01-14 16:00:00
P00010;A;00417910001;2014-01-15;00:00:00;2014;4,34;4,34;GWB-S6;2014-01-15 00:00:00
P00010;A;00417910001;2014-01-15;04:00:00;2014;4,33;4,33;GWB-S6;2014-01-15 04:00:00
P00010;A;00417910001;2014-01-15;08:00:00;2014;4,34;4,34;GWB-S6;2014-01-15 08:00:00
P00010;A;00417910001;2014-01-15;12:00:00;2014;4,34;4,34;GWB-S6;2014-01-15 12:00:00
P00010;A;00417910001;2014-01-15;16:00:00;2014;4,33;4,33;GWB-S6;2014-01-15 16:00:00
P00010;A;00417910001;2014-01-16;00:00:00;2014;4,33;4,33;GWB-S6;2014-01-16 00:00:00
P00010;A;00417910001;2014-01-16;04:00:00;2014;4,33;4,33;GWB-S6;2014-01-16 04:00:00
P00010;A;00417910001;2014-01-16;08:00:00;2014;4,33;4,33;GWB-S6;2014-01-16 08:00:00
P00010;A;00417910001;2014-01-16;12:00:00;2014;4,33;4,33;GWB-S6;2014-01-16 12:00:00
P00010;A;00417910001;2014-01-16;16:00:00;2014;4,33;4,33;GWB-S6;2014-01-16 16:00:00
P00010;A;00417910001;2014-01-17;00:00:00;2014;4,32;4,32;GWB-S6;2014-01-17 00:00:00
P00010;A;00417910001;2014-01-17;04:00:00;2014;4,32;4,32;GWB-S6;2014-01-17 04:00:00
P00010;A;00417910001;2014-01-17;08:00:00;2014;4,32;4,32;GWB-S6;2014-01-17 08:00:00
P00010;A;00417910001;2014-01-17;12:00:00;2014;4,32;4,32;GWB-S6;2014-01-17 12:00:00
P00010;A;00417910001;2014-01-17;16:00:00;2014;4,32;4,32;GWB-S6;2014-01-17 16:00:00
P00010;A;00417910001;2014-01-18;00:00:00;2014;4,32;4,32;GWB-S6;2014-01-18 00:00:00
P00010;A;00417910001;2014-01-18;04:00:00;2014;4,31;4,31;GWB-S6;2014-01-18 04:00:00
P00010;A;00417910001;2014-01-18;08:00:00;2014;4,31;4,31;GWB-S6;2014-01-18 08:00:00
P00010;A;00417910001;2014-01-18;12:00:00;2014;4,32;4,32;GWB-S6;2014-01-18 12:00:00
P00010;A;00417910001;2014-01-18;16:00:00;2014;4,31;4,31;GWB-S6;2014-01-18 16:00:00
P00010;A;00417910001;2014-01-19;00:00:00;2014;4,31;4,31;GWB-S6;2014-01-19 00:00:00
P00010;A;00417910001;2014-01-19;04:00:00;2014;4,3;4,3;GWB-S6;2014-01-19 04:00:00
P00010;A;00417910001;2014-01-19;08:00:00;2014;4,3;4,3;GWB-S6;2014-01-19 08:00:00
P00010;A;00417910001;2014-01-19;12:00:00;2014;4,31;4,31;GWB-S6;2014-01-19 12:00:00
P00010;A;00417910001;2014-01-19;16:00:00;2014;4,3;4,3;GWB-S6;2014-01-19 16:00:00
P00010;A;00417910001;2014-01-20;00:00:00;2014;4,29;4,29;GWB-S6;2014-01-20 00:00:00
P00010;A;00417910001;2014-01-20;04:00:00;2014;4,29;4,29;GWB-S6;2014-01-20 04:00:00
P00010;A;00417910001;2014-01-20;08:00:00;2014;4,29;4,29;GWB-S6;2014-01-20 08:00:00
P00010;A;00417910001;2014-01-20;12:00:00;2014;4,29;4,29;GWB-S6;2014-01-20 12:00:00
P00010;A;00417910001;2014-01-20;16:00:00;2014;4,29;4,29;GWB-S6;2014-01-20 16:00:00
P00010;A;00417910001;2014-01-21;00:00:00;2014;4,28;4,28;GWB-S6;2014-01-21 00:00:00
P00010;A;00417910001;2014-01-21;04:00:00;2014;4,28;4,28;GWB-S6;2014-01-21 04:00:00
P00010;A;00417910001;2014-01-21;08:00:00;2014;4,28;4,28;GWB-S6;2014-01-21 08:00:00
P00010;A;00417910001;2014-01-21;12:00:00;2014;4,28;4,28;GWB-S6;2014-01-21 12:00:00
P00010;A;00417910001;2014-01-21;16:00:00;2014;4,28;4,28;GWB-S6;2014-01-21 16:00:00
P00010;A;00417910001;2014-01-22;00:00:00;2014;4,27;4,27;GWB-S6;2014-01-22 00:00:00
P00010;A;00417910001;2014-01-22;04:00:00;2014;4,27;4,27;GWB-S6;2014-01-22 04:00:00
P00010;A;00417910001;2014-01-22;08:00:00;2014;4,27;4,27;GWB-S6;2014-01-22 08:00:00
P00010;A;00417910001;2014-01-22;12:00:00;2014;4,27;4,27;GWB-S6;2014-01-22 12:00:00
P00010;A;00417910001;2014-01-22;16:00:00;2014;4,27;4,27;GWB-S6;2014-01-22 16:00:00
P00010;A;00417910001;2014-01-23;00:00:00;2014;4,27;4,27;GWB-S6;2014-01-23 00:00:00
P00010;A;00417910001;2014-01-23;04:00:00;2014;4,26;4,26;GWB-S6;2014-01-23 04:00:00
P00010;A;00417910001;2014-01-23;08:00:00;2014;4,26;4,26;GWB-S6;2014-01-23 08:00:00
P00010;A;00417910001;2014-01-23;12:00:00;2014;4,27;4,27;GWB-S6;2014-01-23 12:00:00
P00010;A;00417910001;2014-01-23;16:00:00;2014;4,26;4,26;GWB-S6;2014-01-23 16:00:00
P00010;A;00417910001;2014-01-24;00:00:00;2014;4,25;4,25;GWB-S6;2014-01-24 00:00:00
P00010;A;00417910001;2014-01-24;04:00:00;2014;4,25;4,25;GWB-S6;2014-01-24 04:00:00
P00010;A;00417910001;2014-01-24;08:00:00;2014;4,25;4,25;GWB-S6;2014-01-24 08:00:00
P00010;A;00417910001;2014-01-24;12:00:00;2014;4,25;4,25;GWB-S6;2014-01-24 12:00:00
P00010;A;00417910001;2014-01-24;16:00:00;2014;4,25;4,25;GWB-S6;2014-01-24 16:00:00
P00010;A;00417910001;2014-01-25;00:00:00;2014;4,25;4,25;GWB-S6;2014-01-25 00:00:00
P00010;A;00417910001;2014-01-25;04:00:00;2014;4,24;4,24;GWB-S6;2014-01-25 04:00:00
P00010;A;00417910001;2014-01-25;08:00:00;2014;4,24;4,24;GWB-S6;2014-01-25 08:00:00
P00010;A;00417910001;2014-01-25;12:00:00;2014;4,25;4,25;GWB-S6;2014-01-25 12:00:00
P00010;A;00417910001;2014-01-25;16:00:00;2014;4,24;4,24;GWB-S6;2014-01-25 16:00:00
P00010;A;00417910001;2014-01-26;00:00:00;2014;4,23;4,23;GWB-S6;2014-01-26 00:00:00
P00010;A;00417910001;2014-01-26;04:00:00;2014;4,23;4,23;GWB-S6;2014-01-26 04:00:00
P00010;A;00417910001;2014-01-26;08:00:00;2014;4,23;4,23;GWB-S6;2014-01-26 08:00:00
P00010;A;00417910001;2014-01-26;12:00:00;2014;4,23;4,23;GWB-S6;2014-01-26 12:00:00
P00010;A;00417910001;2014-01-26;16:00:00;2014;4,23;4,23;GWB-S6;2014-01-26 16:00:00
P00010;A;00417910001;2014-01-27;00:00:00;2014;4,22;4,22;GWB-S6;2014-01-27 00:00:00
P00010;A;00417910001;2014-01-27;04:00:00;2014;4,21;4,21;GWB-S6;2014-01-27 04:00:00
P00010;A;00417910001;2014-01-27;08:00:00;2014;4,22;4,22;GWB-S6;2014-01-27 08:00:00
P00010;A;00417910001;2014-01-27;12:00:00;2014;4,22;4,22;GWB-S6;2014-01-27 12:00:00
P00010;A;00417910001;2014-01-27;16:00:00;2014;4,21;4,21;GWB-S6;2014-01-27 16:00:00
P00010;A;00417910001;2014-01-28;00:00:00;2014;4,21;4,21;GWB-S6;2014-01-28 00:00:00
P00010;A;00417910001;2014-01-28;04:00:00;2014;4,21;4,21;GWB-S6;2014-01-28 04:00:00
P00010;A;00417910001;2014-01-28;08:00:00;2014;4,21;4,21;GWB-S6;2014-01-28 08:00:00
P00010;A;00417910001;2014-01-28;12:00:00;2014;4,21;4,21;GWB-S6;2014-01-28 12:00:00
P00010;A;00417910001;2014-01-28;16:00:00;2014;4,21;4,21;GWB-S6;2014-01-28 16:00:00
P00010;A;00417910001;2014-01-29;00:00:00;2014;4,2;4,2;GWB-S6;2014-01-29 00:00:00
P00010;A;00417910001;2014-01-29;04:00:00;2014;4,2;4,2;GWB-S6;2014-01-29 04:00:00
P00010;A;00417910001;2014-01-29;08:00:00;2014;4,2;4,2;GWB-S6;2014-01-29 08:00:00
P00010;A;00417910001;2014-01-29;12:00:00;2014;4,2;4,2;GWB-S6;2014-01-29 12:00:00
P00010;A;00417910001;2014-01-29;16:00:00;2014;4,2;4,2;GWB-S6;2014-01-29 16:00:00
P00010;A;00417910001;2014-01-30;00:00:00;2014;4,2;4,2;GWB-S6;2014-01-30 00:00:00
P00010;A;00417910001;2014-01-30;04:00:00;2014;4,19;4,19;GWB-S6;2014-01-30 04:00:00
P00010;A;00417910001;2014-01-30;08:00:00;2014;4,19;4,19;GWB-S6;2014-01-30 08:00:00
P00010;A;00417910001;2014-01-30;12:00:00;2014;4,2;4,2;GWB-S6;2014-01-30 12:00:00
P00010;A;00417910001;2014-01-30;16:00:00;2014;4,19;4,19;GWB-S6;2014-01-30 16:00:00
P00010;A;00417910001;2014-01-31;00:00:00;2014;4,19;4,19;GWB-S6;2014-01-31 00:00:00
P00010;A;00417910001;2014-01-31;04:00:00;2014;4,18;4,18;GWB-S6;2014-01-31 04:00:00
P00010;A;00417910001;2014-01-31;08:00:00;2014;4,19;4,19;GWB-S6;2014-01-31 08:00:00
P00010;A;00417910001;2014-01-31;12:00:00;2014;4,19;4,19;GWB-S6;2014-01-31 12:00:00
P00010;A;00417910001;2014-01-31;16:00:00;2014;4,18;4,18;GWB-S6;2014-01-31 16:00:00
P00010;A;00417910001;2014-02-01;00:00:00;2014;4,18;4,18;GWB-S6;2014-02-01 00:00:00
P00010;A;00417910001;2014-02-01;04:00:00;2014;4,17;4,17;GWB-S6;2014-02-01 04:00:00
P00010;A;00417910001;2014-02-01;08:00:00;2014;4,17;4,17;GWB-S6;2014-02-01 08:00:00
P00010;A;00417910001;2014-02-01;12:00:00;2014;4,18;4,18;GWB-S6;2014-02-01 12:00:00
P00010;A;00417910001;2014-02-01;16:00:00;2014;4,17;4,17;GWB-S6;2014-02-01 16:00:00
P00010;A;00417910001;2014-02-02;00:00:00;2014;4,16;4,16;GWB-S6;2014-02-02 00:00:00
P00010;A;00417910001;2014-02-02;04:00:00;2014;4,15;4,15;GWB-S6;2014-02-02 04:00:00
P00010;A;00417910001;2014-02-02;08:00:00;2014;4,16;4,16;GWB-S6;2014-02-02 08:00:00
P00010;A;00417910001;2014-02-02;12:00:00;2014;4,16;4,16;GWB-S6;2014-02-02 12:00:00
P00010;A;00417910001;2014-02-02;16:00:00;2014;4,15;4,15;GWB-S6;2014-02-02 16:00:00
P00010;A;00417910001;2014-02-03;00:00:00;2014;4,15;4,15;GWB-S6;2014-02-03 00:00:00
P00010;A;00417910001;2014-02-03;04:00:00;2014;4,14;4,14;GWB-S6;2014-02-03 04:00:00
P00010;A;00417910001;2014-02-03;08:00:00;2014;4,15;4,15;GWB-S6;2014-02-03 08:00:00
P00010;A;00417910001;2014-02-03;12:00:00;2014;4,15;4,15;GWB-S6;2014-02-03 12:00:00
P00010;A;00417910001;2014-02-03;16:00:00;2014;4,14;4,14;GWB-S6;2014-02-03 16:00:00
P00010;A;00417910001;2014-02-04;00:00:00;2014;4,13;4,13;GWB-S6;2014-02-04 00:00:00
P00010;A;00417910001;2014-02-04;04:00:00;2014;4,12;4,12;GWB-S6;2014-02-04 04:00:00
P00010;A;00417910001;2014-02-04;08:00:00;2014;4,12;4,12;GWB-S6;2014-02-04 08:00:00
P00010;A;00417910001;2014-02-04;12:00:00;2014;4,13;4,13;GWB-S6;2014-02-04 12:00:00
P00010;A;00417910001;2014-02-04;16:00:00;2014;4,12;4,12;GWB-S6;2014-02-04 16:00:00
P00010;A;00417910001;2014-02-05;00:00:00;2014;4,11;4,11;GWB-S6;2014-02-05 00:00:00
P00010;A;00417910001;2014-02-05;04:00:00;2014;4,09;4,09;GWB-S6;2014-02-05 04:00:00
P00010;A;00417910001;2014-02-05;08:00:00;2014;4,1;4,1;GWB-S6;2014-02-05 08:00:00
P00010;A;00417910001;2014-02-05;12:00:00;2014;4,11;4,11;GWB-S6;2014-02-05 12:00:00
P00010;A;00417910001;2014-02-05;16:00:00;2014;4,09;4,09;GWB-S6;2014-02-05 16:00:00
P00010;A;00417910001;2014-02-06;00:00:00;2014;4,07;4,07;GWB-S6;2014-02-06 00:00:00
P00010;A;00417910001;2014-02-06;04:00:00;2014;4,05;4,05;GWB-S6;2014-02-06 04:00:00
